422.00, 552.00, 105
423.00, 552.00, 105
423.00, 552.00, 105
422.00, 552.00, 105
422.00, 552.00, 105
422.00, 552.00, 105
423.00, 552.00, 105
422.00, 553.00, 105
423.00, 552.00, 105
423.00, 552.00, 105
423.00, 552.00, 105
423.00, 552.00, 105
423.00, 552.00, 105
423.00, 552.00, 105
424.00, 552.00, 105
423.00, 553.00, 105
423.00, 552.00, 105
424.00, 552.00, 105
424.00, 552.00, 105
425.00, 552.00, 105
426.00, 552.00, 106
427.00, 552.00, 106
429.00, 552.00, 106
430.00, 552.00, 107
430.00, 551.00, 107
430.00, 552.00, 107
431.00, 552.00, 107
430.00, 552.00, 107
431.00, 551.00, 107
432.00, 552.00, 107
431.00, 551.00, 107
433.00, 550.00, 107
432.00, 549.00, 107
433.00, 548.00, 107
433.00, 547.00, 107
434.00, 545.00, 108
434.00, 544.00, 108
434.00, 542.00, 108
435.00, 541.00, 108
435.00, 540.00, 108
435.00, 539.00, 108
435.00, 537.00, 108
436.00, 536.00, 108
435.00, 534.00, 108
435.00, 533.00, 108
435.00, 531.00, 108
435.00, 530.00, 108
435.00, 528.00, 108
435.00, 526.00, 108
436.00, 525.00, 108
435.00, 523.00, 108
436.00, 522.00, 108
435.00, 521.00, 108
436.00, 520.00, 108
436.00, 518.00, 108
436.00, 518.00, 108
435.00, 517.00, 108
435.00, 517.00, 108
435.00, 517.00, 108
435.00, 516.00, 108
437.00, 515.00, 108
435.00, 514.00, 108
435.00, 514.00, 108
436.00, 512.00, 108
435.00, 512.00, 108
435.00, 512.00, 108
437.00, 512.00, 108
437.00, 512.00, 108
438.00, 513.00, 109
437.00, 513.00, 108
440.00, 514.00, 109
439.00, 514.00, 109
440.00, 515.00, 109
440.00, 516.00, 109
440.00, 518.00, 109
441.00, 519.00, 109
440.00, 522.00, 109
442.00, 525.00, 110
440.00, 527.00, 109
441.00, 529.00, 109
441.00, 533.00, 109
442.00, 535.00, 110
441.00, 538.00, 109
441.00, 541.00, 109
441.00, 545.00, 109
443.00, 545.00, 110
442.00, 548.00, 110
441.00, 549.00, 109
441.00, 552.00, 109
441.00, 555.00, 109
441.00, 555.00, 109
442.00, 558.00, 110
441.00, 559.00, 109
441.00, 559.00, 109
441.00, 560.00, 109
442.00, 560.00, 110
441.00, 559.00, 109
441.00, 559.00, 109
442.00, 557.00, 110
441.00, 558.00, 109
441.00, 558.00, 109
442.00, 556.00, 110
441.00, 555.00, 109
441.00, 554.00, 109
441.00, 552.00, 109
442.00, 550.00, 110
440.00, 548.00, 109
442.00, 546.00, 110
442.00, 544.00, 110
442.00, 542.00, 110
443.00, 540.00, 110
445.00, 537.00, 110
446.00, 535.00, 111
446.00, 533.00, 111
446.00, 531.00, 111
446.00, 529.00, 111
446.00, 528.00, 111
446.00, 526.00, 111
447.00, 524.00, 111
446.00, 522.00, 111
446.00, 520.00, 111
448.00, 518.00, 111
448.00, 517.00, 111
446.00, 515.00, 111
446.00, 514.00, 111
446.00, 513.00, 111
446.00, 512.00, 111
447.00, 512.00, 111
447.00, 512.00, 111
446.00, 512.00, 111
447.00, 513.00, 111
446.00, 514.00, 111
446.00, 515.00, 111
447.00, 516.00, 111
446.00, 518.00, 111
446.00, 521.00, 111
446.00, 524.00, 111
447.00, 526.00, 111
446.00, 529.00, 111
445.00, 533.00, 110
447.00, 537.00, 111
447.00, 541.00, 111
446.00, 544.00, 111
446.00, 547.00, 111
446.00, 550.00, 111
446.00, 552.00, 111
446.00, 555.00, 111
446.00, 557.00, 111
447.00, 559.00, 111
447.00, 559.00, 111
446.00, 560.00, 111
446.00, 559.00, 111
447.00, 560.00, 111
446.00, 559.00, 111
446.00, 559.00, 111
447.00, 557.00, 111
446.00, 555.00, 111
447.00, 553.00, 111
446.00, 551.00, 111
446.00, 548.00, 111
446.00, 545.00, 111
446.00, 543.00, 111
446.00, 541.00, 111
446.00, 538.00, 111
446.00, 536.00, 111
446.00, 534.00, 111
446.00, 531.00, 111
447.00, 528.00, 111
446.00, 526.00, 111
446.00, 525.00, 111
447.00, 523.00, 111
447.00, 522.00, 111
450.00, 519.00, 112
451.00, 518.00, 112
451.00, 516.00, 112
450.00, 515.00, 112
451.00, 514.00, 112
451.00, 513.00, 112
451.00, 512.00, 112
451.00, 512.00, 112
451.00, 512.00, 112
450.00, 513.00, 112
452.00, 514.00, 112
452.00, 515.00, 112
452.00, 517.00, 112
452.00, 519.00, 112
453.00, 521.00, 112
453.00, 525.00, 112
453.00, 528.00, 112
454.00, 532.00, 113
455.00, 536.00, 113
455.00, 539.00, 113
456.00, 544.00, 113
456.00, 548.00, 113
457.00, 551.00, 113
458.00, 554.00, 114
458.00, 556.00, 114
460.00, 558.00, 114
460.00, 559.00, 114
461.00, 559.00, 114
462.00, 559.00, 115
463.00, 559.00, 115
464.00, 557.00, 115
465.00, 557.00, 115
466.00, 553.00, 116
467.00, 550.00, 116
466.00, 546.00, 116
466.00, 543.00, 116
466.00, 539.00, 116
466.00, 536.00, 116
466.00, 532.00, 116
466.00, 527.00, 116
466.00, 524.00, 116
467.00, 520.00, 116
466.00, 515.00, 116
466.00, 515.00, 116
466.00, 514.00, 116
466.00, 512.00, 116
467.00, 512.00, 116
467.00, 512.00, 116
467.00, 513.00, 116
467.00, 515.00, 116
467.00, 518.00, 116
466.00, 523.00, 116
467.00, 527.00, 116
467.00, 532.00, 116
467.00, 537.00, 116
467.00, 543.00, 116
467.00, 548.00, 116
467.00, 553.00, 116
467.00, 556.00, 116
467.00, 559.00, 116
467.00, 559.00, 116
467.00, 559.00, 116
467.00, 559.00, 116
467.00, 558.00, 116
467.00, 555.00, 116
468.00, 552.00, 116
467.00, 548.00, 116
468.00, 545.00, 116
467.00, 541.00, 116
467.00, 537.00, 116
467.00, 533.00, 116
468.00, 529.00, 116
468.00, 525.00, 116
468.00, 520.00, 116
469.00, 517.00, 116
466.00, 515.00, 116
467.00, 514.00, 116
467.00, 513.00, 116
467.00, 512.00, 116
467.00, 512.00, 116
467.00, 513.00, 116
467.00, 515.00, 116
467.00, 519.00, 116
467.00, 522.00, 116
467.00, 527.00, 116
468.00, 531.00, 116
467.00, 537.00, 116
467.00, 542.00, 116
469.00, 547.00, 116
468.00, 553.00, 116
468.00, 556.00, 116
468.00, 558.00, 116
468.00, 559.00, 116
468.00, 560.00, 116
467.00, 559.00, 116
468.00, 559.00, 116
467.00, 556.00, 116
468.00, 553.00, 116
468.00, 549.00, 116
468.00, 545.00, 116
467.00, 542.00, 116
468.00, 538.00, 116
467.00, 534.00, 116
468.00, 529.00, 116
468.00, 525.00, 116
468.00, 521.00, 116
468.00, 518.00, 116
469.00, 515.00, 116
470.00, 514.00, 117
470.00, 512.00, 117
470.00, 511.00, 117
471.00, 511.00, 117
471.00, 512.00, 117
470.00, 515.00, 117
473.00, 518.00, 117
471.00, 522.00, 117
471.00, 528.00, 117
472.00, 533.00, 117
472.00, 539.00, 117
472.00, 544.00, 117
471.00, 550.00, 117
473.00, 555.00, 117
472.00, 557.00, 117
473.00, 559.00, 117
474.00, 560.00, 118
474.00, 559.00, 118
474.00, 558.00, 118
473.00, 556.00, 117
474.00, 552.00, 118
474.00, 548.00, 118
474.00, 544.00, 118
474.00, 540.00, 118
474.00, 535.00, 118
474.00, 530.00, 118
474.00, 525.00, 118
475.00, 520.00, 118
475.00, 516.00, 118
474.00, 514.00, 118
475.00, 513.00, 118
475.00, 511.00, 118
475.00, 512.00, 118
474.00, 513.00, 118
474.00, 515.00, 118
474.00, 519.00, 118
475.00, 524.00, 118
475.00, 530.00, 118
475.00, 535.00, 118
475.00, 541.00, 118
475.00, 547.00, 118
475.00, 554.00, 118
475.00, 557.00, 118
475.00, 558.00, 118
475.00, 560.00, 118
475.00, 560.00, 118
476.00, 559.00, 118
474.00, 556.00, 118
475.00, 552.00, 118
475.00, 547.00, 118
476.00, 543.00, 118
476.00, 538.00, 118
477.00, 534.00, 118
476.00, 528.00, 118
477.00, 524.00, 118
478.00, 519.00, 119
477.00, 516.00, 118
478.00, 514.00, 119
478.00, 512.00, 119
479.00, 511.00, 119
478.00, 511.00, 119
478.00, 514.00, 119
478.00, 517.00, 119
477.00, 522.00, 118
478.00, 527.00, 119
478.00, 533.00, 119
478.00, 539.00, 119
478.00, 546.00, 119
478.00, 553.00, 119
478.00, 556.00, 119
478.00, 558.00, 119
478.00, 560.00, 119
478.00, 559.00, 119
478.00, 559.00, 119
479.00, 555.00, 119
479.00, 551.00, 119
479.00, 546.00, 119
480.00, 541.00, 119
481.00, 536.00, 119
480.00, 531.00, 119
480.00, 525.00, 119
480.00, 520.00, 119
480.00, 516.00, 119
481.00, 514.00, 119
481.00, 512.00, 119
481.00, 511.00, 119
479.00, 511.00, 119
482.00, 514.00, 120
481.00, 517.00, 119
480.00, 521.00, 119
482.00, 527.00, 120
481.00, 533.00, 119
480.00, 540.00, 119
481.00, 547.00, 119
481.00, 553.00, 119
482.00, 557.00, 120
482.00, 559.00, 120
481.00, 560.00, 119
481.00, 559.00, 119
483.00, 558.00, 120
483.00, 554.00, 120
483.00, 549.00, 120
483.00, 544.00, 120
484.00, 539.00, 120
484.00, 533.00, 120
484.00, 528.00, 120
485.00, 522.00, 120
484.00, 518.00, 120
484.00, 514.00, 120
484.00, 512.00, 120
484.00, 512.00, 120
484.00, 512.00, 120
485.00, 514.00, 120
485.00, 518.00, 120
484.00, 524.00, 120
484.00, 529.00, 120
484.00, 537.00, 120
484.00, 543.00, 120
485.00, 550.00, 120
485.00, 556.00, 120
485.00, 558.00, 120
484.00, 560.00, 120
485.00, 559.00, 120
485.00, 558.00, 120
485.00, 555.00, 120
485.00, 550.00, 120
484.00, 545.00, 120
485.00, 540.00, 120
485.00, 534.00, 120
484.00, 528.00, 120
485.00, 522.00, 120
485.00, 518.00, 120
485.00, 514.00, 120
485.00, 513.00, 120
483.00, 512.00, 120
485.00, 512.00, 120
485.00, 513.00, 120
485.00, 519.00, 120
485.00, 525.00, 120
485.00, 531.00, 120
485.00, 537.00, 120
485.00, 545.00, 120
485.00, 552.00, 120
485.00, 556.00, 120
485.00, 558.00, 120
485.00, 560.00, 120
485.00, 559.00, 120
486.00, 557.00, 121
486.00, 554.00, 121
486.00, 549.00, 121
486.00, 544.00, 121
487.00, 538.00, 121
487.00, 533.00, 121
487.00, 526.00, 121
486.00, 520.00, 121
487.00, 516.00, 121
487.00, 514.00, 121
487.00, 512.00, 121
488.00, 512.00, 121
487.00, 513.00, 121
488.00, 517.00, 121
488.00, 523.00, 121
488.00, 530.00, 121
488.00, 536.00, 121
488.00, 544.00, 121
489.00, 552.00, 121
489.00, 556.00, 121
489.00, 560.00, 121
489.00, 561.00, 121
490.00, 559.00, 122
489.00, 557.00, 121
489.00, 553.00, 121
489.00, 547.00, 121
489.00, 541.00, 121
490.00, 535.00, 122
490.00, 529.00, 122
491.00, 523.00, 122
491.00, 517.00, 122
491.00, 514.00, 122
492.00, 512.00, 122
492.00, 512.00, 122
492.00, 513.00, 122
493.00, 516.00, 122
494.00, 522.00, 123
494.00, 529.00, 123
494.00, 536.00, 123
494.00, 544.00, 123
495.00, 553.00, 123
495.00, 557.00, 123
495.00, 560.00, 123
495.00, 561.00, 123
496.00, 559.00, 123
495.00, 555.00, 123
495.00, 547.00, 123
495.00, 544.00, 123
495.00, 537.00, 123
496.00, 530.00, 123
495.00, 523.00, 123
495.00, 517.00, 123
495.00, 514.00, 123
495.00, 512.00, 123
495.00, 511.00, 123
495.00, 514.00, 123
495.00, 519.00, 123
496.00, 526.00, 123
496.00, 533.00, 123
496.00, 541.00, 123
496.00, 550.00, 123
497.00, 556.00, 123
495.00, 559.00, 123
495.00, 560.00, 123
496.00, 559.00, 123
495.00, 556.00, 123
496.00, 550.00, 123
495.00, 544.00, 123
496.00, 537.00, 123
496.00, 531.00, 123
496.00, 523.00, 123
496.00, 518.00, 123
495.00, 514.00, 123
496.00, 512.00, 123
496.00, 512.00, 123
496.00, 513.00, 123
496.00, 517.00, 123
496.00, 525.00, 123
496.00, 532.00, 123
496.00, 540.00, 123
498.00, 549.00, 124
495.00, 556.00, 123
495.00, 559.00, 123
496.00, 561.00, 123
496.00, 559.00, 123
496.00, 556.00, 123
496.00, 552.00, 123
496.00, 545.00, 123
496.00, 539.00, 123
496.00, 533.00, 123
496.00, 524.00, 123
496.00, 518.00, 123
496.00, 514.00, 123
496.00, 512.00, 123
496.00, 511.00, 123
496.00, 513.00, 123
497.00, 517.00, 123
497.00, 524.00, 123
497.00, 532.00, 123
498.00, 538.00, 124
497.00, 547.00, 123
497.00, 555.00, 123
497.00, 558.00, 123
497.00, 561.00, 123
498.00, 559.00, 124
498.00, 557.00, 124
498.00, 552.00, 124
498.00, 546.00, 124
497.00, 539.00, 123
498.00, 533.00, 124
498.00, 525.00, 124
498.00, 518.00, 124
498.00, 515.00, 124
497.00, 512.00, 123
498.00, 511.00, 124
498.00, 513.00, 124
498.00, 518.00, 124
499.00, 524.00, 124
499.00, 533.00, 124
500.00, 540.00, 124
501.00, 549.00, 124
500.00, 556.00, 124
501.00, 560.00, 124
501.00, 561.00, 124
501.00, 559.00, 124
501.00, 555.00, 124
501.00, 549.00, 124
500.00, 544.00, 124
502.00, 536.00, 125
501.00, 528.00, 124
501.00, 521.00, 124
501.00, 517.00, 124
502.00, 513.00, 125
501.00, 512.00, 124
502.00, 512.00, 125
502.00, 515.00, 125
502.00, 521.00, 125
503.00, 529.00, 125
503.00, 538.00, 125
504.00, 547.00, 125
503.00, 555.00, 125
504.00, 559.00, 125
504.00, 561.00, 125
505.00, 559.00, 125
504.00, 556.00, 125
504.00, 550.00, 125
505.00, 543.00, 125
506.00, 537.00, 126
506.00, 528.00, 126
506.00, 521.00, 126
506.00, 515.00, 126
507.00, 513.00, 126
507.00, 512.00, 126
507.00, 513.00, 126
506.00, 517.00, 126
506.00, 524.00, 126
506.00, 532.00, 126
506.00, 541.00, 126
506.00, 551.00, 126
506.00, 557.00, 126
507.00, 561.00, 126
506.00, 561.00, 126
507.00, 558.00, 126
506.00, 552.00, 126
507.00, 546.00, 126
507.00, 538.00, 126
507.00, 531.00, 126
507.00, 522.00, 126
507.00, 516.00, 126
508.00, 513.00, 126
507.00, 511.00, 126
508.00, 512.00, 126
507.00, 516.00, 126
507.00, 523.00, 126
507.00, 532.00, 126
507.00, 541.00, 126
508.00, 550.00, 126
509.00, 557.00, 126
508.00, 560.00, 126
508.00, 561.00, 126
508.00, 558.00, 126
507.00, 553.00, 126
507.00, 546.00, 126
508.00, 538.00, 126
508.00, 531.00, 126
508.00, 523.00, 126
508.00, 516.00, 126
508.00, 513.00, 126
507.00, 512.00, 126
508.00, 512.00, 126
508.00, 519.00, 126
509.00, 523.00, 126
509.00, 532.00, 126
510.00, 540.00, 127
510.00, 551.00, 127
510.00, 557.00, 127
510.00, 561.00, 127
511.00, 560.00, 127
509.00, 558.00, 126
510.00, 552.00, 127
510.00, 545.00, 127
510.00, 538.00, 127
511.00, 529.00, 127
511.00, 521.00, 127
511.00, 516.00, 127
511.00, 512.00, 127
511.00, 511.00, 127
510.00, 513.00, 127
511.00, 518.00, 127
511.00, 527.00, 127
512.00, 537.00, 127
512.00, 547.00, 127
511.00, 556.00, 127
511.00, 560.00, 127
512.00, 561.00, 127
512.00, 559.00, 127
511.00, 553.00, 127
511.00, 546.00, 127
512.00, 539.00, 127
512.00, 530.00, 127
511.00, 521.00, 127
510.00, 516.00, 127
511.00, 512.00, 127
511.00, 511.00, 127
512.00, 513.00, 127
511.00, 518.00, 127
511.00, 526.00, 127
512.00, 536.00, 127
511.00, 545.00, 127
512.00, 554.00, 127
512.00, 559.00, 127
512.00, 561.00, 127
512.00, 559.00, 127
512.00, 554.00, 127
512.00, 547.00, 127
513.00, 540.00, 127
513.00, 532.00, 127
513.00, 522.00, 127
513.00, 516.00, 127
515.00, 512.00, 128
513.00, 511.00, 127
514.00, 513.00, 128
514.00, 516.00, 128
513.00, 525.00, 127
514.00, 535.00, 128
515.00, 545.00, 128
516.00, 555.00, 128
514.00, 559.00, 128
514.00, 561.00, 128
514.00, 559.00, 128
514.00, 554.00, 128
515.00, 547.00, 128
515.00, 539.00, 128
514.00, 531.00, 128
514.00, 522.00, 128
515.00, 515.00, 128
515.00, 513.00, 128
515.00, 512.00, 128
515.00, 513.00, 128
515.00, 518.00, 128
515.00, 527.00, 128
515.00, 535.00, 128
515.00, 548.00, 128
515.00, 556.00, 128
515.00, 560.00, 128
514.00, 561.00, 128
514.00, 558.00, 128
514.00, 552.00, 128
515.00, 544.00, 128
515.00, 537.00, 128
515.00, 528.00, 128
515.00, 519.00, 128
515.00, 514.00, 128
515.00, 511.00, 128
515.00, 511.00, 128
516.00, 515.00, 128
515.00, 522.00, 128
515.00, 531.00, 128
516.00, 541.00, 128
515.00, 552.00, 128
515.00, 559.00, 128
515.00, 561.00, 128
516.00, 561.00, 128
516.00, 556.00, 128
515.00, 553.00, 128
517.00, 541.00, 128
516.00, 533.00, 128
515.00, 525.00, 128
516.00, 517.00, 128
516.00, 513.00, 128
516.00, 511.00, 128
516.00, 512.00, 128
515.00, 517.00, 128
515.00, 525.00, 128
516.00, 535.00, 128
516.00, 545.00, 128
517.00, 554.00, 128
516.00, 560.00, 128
517.00, 561.00, 128
517.00, 559.00, 128
517.00, 554.00, 128
517.00, 547.00, 128
517.00, 538.00, 128
518.00, 530.00, 129
518.00, 521.00, 129
518.00, 516.00, 129
518.00, 513.00, 129
518.00, 511.00, 129
518.00, 514.00, 129
518.00, 520.00, 129
518.00, 529.00, 129
519.00, 539.00, 129
519.00, 550.00, 129
520.00, 558.00, 129
519.00, 561.00, 129
519.00, 560.00, 129
518.00, 556.00, 129
519.00, 549.00, 129
519.00, 541.00, 129
519.00, 533.00, 129
519.00, 523.00, 129
519.00, 516.00, 129
519.00, 513.00, 129
519.00, 511.00, 129
519.00, 513.00, 129
519.00, 519.00, 129
520.00, 528.00, 129
520.00, 538.00, 129
520.00, 549.00, 129
520.00, 557.00, 129
520.00, 561.00, 129
521.00, 561.00, 129
521.00, 557.00, 129
519.00, 549.00, 129
521.00, 542.00, 129
521.00, 533.00, 129
522.00, 523.00, 130
522.00, 517.00, 130
523.00, 513.00, 130
523.00, 511.00, 130
522.00, 513.00, 130
522.00, 519.00, 130
522.00, 528.00, 130
523.00, 539.00, 130
523.00, 550.00, 130
523.00, 558.00, 130
523.00, 561.00, 130
523.00, 560.00, 130
522.00, 556.00, 130
522.00, 548.00, 130
522.00, 540.00, 130
523.00, 531.00, 130
523.00, 521.00, 130
523.00, 515.00, 130
523.00, 512.00, 130
523.00, 512.00, 130
523.00, 514.00, 130
524.00, 523.00, 130
524.00, 532.00, 130
526.00, 543.00, 130
524.00, 554.00, 130
525.00, 559.00, 130
525.00, 561.00, 130
526.00, 559.00, 130
525.00, 554.00, 130
525.00, 545.00, 130
525.00, 537.00, 130
525.00, 527.00, 130
525.00, 518.00, 130
526.00, 514.00, 130
526.00, 511.00, 130
526.00, 512.00, 130
526.00, 518.00, 130
526.00, 527.00, 130
527.00, 536.00, 130
527.00, 547.00, 130
528.00, 557.00, 130
528.00, 561.00, 130
528.00, 562.00, 130
528.00, 557.00, 130
528.00, 550.00, 130
528.00, 542.00, 130
528.00, 533.00, 130
528.00, 523.00, 130
528.00, 514.00, 130
529.00, 512.00, 130
528.00, 511.00, 130
528.00, 514.00, 130
529.00, 521.00, 130
528.00, 531.00, 130
528.00, 541.00, 130
528.00, 552.00, 130
528.00, 558.00, 130
528.00, 561.00, 130
529.00, 559.00, 130
529.00, 555.00, 130
529.00, 547.00, 130
529.00, 538.00, 130
528.00, 528.00, 130
529.00, 520.00, 130
529.00, 514.00, 130
529.00, 512.00, 130
529.00, 512.00, 130
529.00, 516.00, 130
529.00, 525.00, 130
528.00, 535.00, 130
529.00, 544.00, 130
529.00, 556.00, 130
529.00, 561.00, 130
528.00, 561.00, 130
529.00, 558.00, 130
529.00, 552.00, 130
529.00, 544.00, 130
529.00, 534.00, 130
528.00, 525.00, 130
528.00, 517.00, 130
529.00, 513.00, 130
528.00, 511.00, 130
528.00, 513.00, 130
529.00, 519.00, 130
529.00, 528.00, 130
529.00, 539.00, 130
528.00, 551.00, 130
530.00, 558.00, 130
529.00, 560.00, 130
529.00, 560.00, 130
528.00, 556.00, 130
529.00, 548.00, 130
529.00, 539.00, 130
529.00, 530.00, 130
528.00, 521.00, 130
529.00, 515.00, 130
528.00, 512.00, 130
528.00, 511.00, 130
529.00, 516.00, 130
528.00, 523.00, 130
529.00, 533.00, 130
529.00, 545.00, 130
528.00, 556.00, 130
528.00, 560.00, 130
528.00, 561.00, 130
529.00, 558.00, 130
529.00, 552.00, 130
529.00, 544.00, 130
529.00, 535.00, 130
529.00, 526.00, 130
528.00, 518.00, 130
528.00, 513.00, 130
528.00, 512.00, 130
528.00, 513.00, 130
528.00, 520.00, 130
528.00, 529.00, 130
528.00, 538.00, 130
529.00, 550.00, 130
528.00, 558.00, 130
529.00, 560.00, 130
529.00, 561.00, 130
528.00, 556.00, 130
528.00, 549.00, 130
528.00, 541.00, 130
529.00, 532.00, 130
529.00, 521.00, 130
528.00, 516.00, 130
528.00, 512.00, 130
528.00, 511.00, 130
528.00, 513.00, 130
529.00, 523.00, 130
528.00, 533.00, 130
529.00, 544.00, 130
529.00, 555.00, 130
528.00, 560.00, 130
528.00, 561.00, 130
529.00, 559.00, 130
529.00, 553.00, 130
529.00, 545.00, 130
528.00, 536.00, 130
529.00, 526.00, 130
529.00, 518.00, 130
528.00, 514.00, 130
528.00, 511.00, 130
529.00, 513.00, 130
528.00, 518.00, 130
529.00, 527.00, 130
529.00, 539.00, 130
528.00, 549.00, 130
529.00, 557.00, 130
528.00, 561.00, 130
529.00, 560.00, 130
528.00, 557.00, 130
528.00, 549.00, 130
528.00, 541.00, 130
528.00, 532.00, 130
529.00, 522.00, 130
529.00, 515.00, 130
528.00, 512.00, 130
528.00, 511.00, 130
529.00, 515.00, 130
529.00, 522.00, 130
528.00, 533.00, 130
529.00, 538.00, 130
529.00, 554.00, 130
528.00, 559.00, 130
529.00, 561.00, 130
529.00, 559.00, 130
528.00, 553.00, 130
528.00, 545.00, 130
528.00, 537.00, 130
528.00, 527.00, 130
529.00, 518.00, 130
528.00, 514.00, 130
528.00, 511.00, 130
529.00, 512.00, 130
528.00, 518.00, 130
529.00, 527.00, 130
529.00, 538.00, 130
528.00, 549.00, 130
530.00, 558.00, 130
528.00, 561.00, 130
526.00, 559.00, 130
526.00, 554.00, 130
522.00, 549.00, 130
520.00, 541.00, 129
517.00, 532.00, 128
517.00, 522.00, 128
515.00, 516.00, 128
513.00, 512.00, 127
507.00, 511.00, 126
504.00, 514.00, 125
501.00, 521.00, 124
497.00, 531.00, 123
493.00, 540.00, 122
487.00, 551.00, 121
482.00, 557.00, 120
475.00, 560.00, 118
466.00, 560.00, 116
457.00, 558.00, 113
445.00, 554.00, 110
430.00, 548.00, 107
416.00, 543.00, 103
404.00, 536.00, 100
390.00, 531.00, 97
378.00, 528.00, 94
359.00, 524.00, 89
346.00, 522.00, 86
335.00, 520.00, 83
329.00, 519.00, 82
324.00, 519.00, 80
